infinitive_latin,frequency
разорити,2
привенчати,2
несметано,2
витлати,2
венчати,2
преслишавати,2
смишљати,2
добацити,2
умукнути,2
придружити,2
алакати,2
мутити,2
зажалити,2
отпустити,2
сићи,2
избавити,2
летити,2
луњати,2
извинити,2
доследно,2
измучити,2
кајати,2
сместити,2
нашалити,2
окомити,2
полећи,2
проценити,2
подробно,2
отресити,2
прилепити,2
претеривати,2
похитати,2
збацити,2
застарети,2
појачати,2
превијати,2
фино,2
превити,2
приметно,2
дарежљиво,2
исећи,2
шиштати,2
одевати,2
опасати,2
достављати,2
погрбити,2
пописивати,2
означавати,2
расипати,2
лепити,2
упропасћи,2
правдати,2
изједати,2
посегнути,2
заслепити,2
гладити,2
верати,2
посадити,2
застајкивати,2
застајати,2
утрнути,2
прокрадати,2
одражавати,2
опколити,2
унутра,2
растављати,2
истурити,2
шибати,2
дочкан,2
испустити,2
утеривати,2
истеривати,2
самовољно,2
договарати,2
засењивати,2
поражавати,2
поготово,2
премерати,2
распознавати,2
довикнути,2
листати,2
скраћивати,2
развући,2
опустити,2
сасушити,2
загрлити,2
извати,2
упропасћивати,2
страховито,2
подмукло,2
смиловати,2
уско,2
сагарати,2
сашаптавати,2
унести,2
тупо,2
организовати,2
погружити,2
двоструко,2
макнути,2
смакнути,2
домамити,2
противити,2
малакшавати,2
истиснути,2
предсказивати,2
дотући,2
такнути,2
тргати,2
испуштати,2
заскакивати,2
срушити,2
усећи,2
здраво,2
кротко,2
одагнати,2
ублажавати,2
врети,2
љуљати,2
студирати,2
заразити,2
сливати,2
прошапутати,2
пољубити,2
омршати,2
навраћати,2
мангати,2
замерити,2
разазнавати,2
куцкати,2
оживљавати,2
превирати,2
завијорити,2
поколебати,2
приступати,2
наоружати,2
мрштити,2
одводити,2
чиктати,2
копнети,2
криомице,2
бјежати,2
исповедати,2
одвратити,2
наговарати,2
довијати,2
запињати,2
подвикнути,2
позајмљивати,2
различно,2
усвајати,2
превазилазити,2
тврдоглаво,2
доделити,2
лабаво,2
вежбати,2
промаћи,2
противречити,2
одрећи,2
заустити,2
подсетити,2
превазићи,2
принети,2
пунити,2
пешачити,2
одоздо,2
започети,2
изузетно,2
тутњати,2
јекнути,2
завијати,2
нежно,2
погрешити,2
маршивати,2
поклекнути,2
силом,2
распршити,2
смело,2
сустизати,2
призивати,2
понижавати,2
осветити,2
набрајати,2
посветлити,2
почастити,2
разапети,2
надомештати,2
применити,2
грцати,2
откупити,2
рашејати,2
улагати,2
однијети,2
нехотично,2
врзати,2
упијати,2
привести,2
ницати,2
слегнути,2
понашати,2
туркивати,2
обиграти,2
подметати,2
уклонити,2
уређивати,2
препланути,2
уједначити,2
дахтати,2
подметнути,2
дивити,2
обавезивати,2
окречити,2
умногоме,2
порећи,2
разлегати,2
смањивати,2
зевати,2
откинути,2
вриснути,2
привићи,2
клицати,2
отезати,2
претрпети,2
утрети,2
стишати,2
отежући,2
искупљивати,2
уводити,2
логоровати,2
љубити,2
пел,2
прегледати,2
ревносно,2
невиђено,2
прекупљивати,2
товарити,2
пропевати,2
скидјети,2
наточити,2
испити,2
устрашити,2
одређено,2
убедити,2
неискрено,2
повити,2
пријатељски,2
сазревати,2
извикати,2
иступати,2
сударити,2
означити,2
трчкати,2
шушкати,2
допутовати,2
вечно,2
дозревати,2
старати,2
опасно,2
цитирати,2
преговарати,2
свући,2
опуштати,2
изнурити,2
исказати,2
похапсити,2
прочути,2
утерати,2
дотрајавати,2
отровати,2
захвалити,2
дотакати,2
одређивати,2
несрећно,2
разбацати,2
женити,2
