infinitive_latin,frequency
помињати,1
правдати,1
обазрети,1
одмерити,1
набавити,1
изићи,1
пљунути,1
наврети,1
навријети,1
размислити,1
криво,1
вјеровати,1
кренушити,1
огријати,1
смети,1
смјети,1
радовати,1
привидати,1
поранити,1
умити,1
поврвити,1
поруменити,1
сједити,1
заносити,1
привити,1
срдачно,1
просто,1
уранити,1
хулити,1
ломити,1
прелити,1
грешити,1
нагледати,1
обарати,1
расплакати,1
тјешити,1
корити,1
смрачити,1
запалити,1
треснути,1
негдје,1
викнути,1
овдје,1
мутити,1
напрезати,1
сјетити,1
заувијек,1
осјећати,1
дубоко,1
тонути,1
врети,1
преживети,1
прерадити,1
усиљавати,1
тапшати,1
дрхтати,1
подрхтавати,1
јурити,1
заклањати,1
сужавати,1
приљубити,1
тутнути,1
скупити,1
предвече,1
потицати,1
искупити,1
налик,1
горети,1
дању,1
изазовно,1
пропињати,1
ужећи,1
погасити,1
густо,1
искидати,1
упознати,1
увидјети,1
онад,1
нагонити,1
осенити,1
диктирати,1
