infinitive_latin,frequency
posiviti,1
blesnuti,1
pobezati,1
opružiti,1
komadati,1
posrkati,1
žvakati,1
pretiti,1
polomiti,1
proticati,1
proređivati,1
pucketati,1
zagušiti,1
razdanjivati,1
obazirati,1
pokisao,1
obnažiti,1
dozvati,1
osušiti,1
uredno,1
pozlaćivati,1
oživeti,1
zapevati,1
gugutati,1
kljucati,1
prilezati,1
pijuckati,1
odrediti,1
remetiti,1
sužavati,1
najesti,1
pohvaliti,1
odlišiti,1
uklonisati,1
umilno,1
prekosutra,1
dobroćudno,1
iščekivati,1
prebacivati,1
energično,1
spustisati,1
pročuti,1
razapeti,1
hegemon,1
pripadati,1
okrivljivati,1
propovedati,1
sagnuti,1
izbeći,1
hegemoniti,1
rešiti,1
vršiti,1
zvašiti,1
pouzdano,1
umanjivati,1
uzvratiti,1
usuđivati,1
preklatiti,1
pamtiti,1
stražiti,1
ostareti,1
obuzimati,1
nadoknaditi,1
dojuriti,1
šiljatiti,1
liznuti,1
banga,1
isplaziti,1
uzajamno,1
udesno,1
komandovati,1
stignuti,1
smračiti,1
iznositi,1
sići,1
privezati,1
osloviti,1
gunđati,1
terasasto,1
padašati,1
obilaziti,1
poznaditi,1
rašejati,1
isturiti,1
uzdihati,1
zadihano,1
otkraviti,1
namicati,1
zaostati,1
usredsrediti,1
vrzmati,1
šibati,1
obrasti,1
takmičiti,1
protrčati,1
prokliti,1
polurazrušiti,1
dospevati,1
ubicati,1
klečati,1
produhoviti,1
prati,1
krckati,1
izjahati,1
popešiti,1
skideti,1
skidjeti,1
izvrnuti,1
zakasati,1
truckati,1
kockati,1
zviždući,1
plamtehati,1
naslutiti,1
oslepeti,1
grozničavo,1
zevnuti,1
otkopčati,1
opasivati,1
užasno,1
pogubiti,1
onoliko,1
protiviti,1
odvagnuti,1
skupa,1
obezbediti,1
utoliko,1
zarezati,1
sakatiti,1
krajnje,1
zagladiti,1
vređati,1
pročišćavati,1
podnositi,1
nadneti,1
ujutro,1
izbosti,1
zveknuti,1
premcati,1
nemoguće,1
tajno,1
odmamati,1
odgonetnuti,1
prenadahnuto,1
odmeriti,1
rasuđivati,1
zametnuti,1
radoznalo,1
izmamiti,1
prikriti,1
zamesti,1
izjavljivati,1
opkladiti,1
kolati,1
filozofski,1
iskljuvati,1
potvrdno,1
besneti,1
očajavati,1
proklinjati,1
umirivati,1
predlagati,1
severno,1
iskopati,1
zatrpati,1
ukoriti,1
zasvetlučati,1
najpre,1
narušiti,1
nepoverljivo,1
isprobati,1
odmotati,1
prevlačiti,1
uzdrhtati,1
umotati,1
odmahnuti,1
usvojiti,1
optuživati,1
prekoivati,1
odskočiti,1
uznevereno,1
iskesiti,1
unezvereno,1
opustiti,1
narušavati,1
bledeti,1
vrapcati,1
protegnuti,1
istaći,1
natprirodno,1
izjutra,1
čistiti,1
rađati,1
trenuti,1
otpočinuti,1
pakleno,1
prehladiti,1
proveravati,1
prijaviti,1
bogatati,1
odsesti,1
gostovati,1
telegrafski,1
stražarno,1
skupljati,1
raštrkati,1
otkidati,1
ustanoviti,1
prekjuče,1
likovati,1
strastveno,1
insistirati,1
ostvarivati,1
zagnjuriti,1
vrteški,1
tamno,1
fizički,1
prikupiti,1
drhtaviti,1
proveravajući,1
otezati,1
umivati,1
neuobičajeno,1
isključivo,1
oklopiti,1
izlagati,1
pozliti,1
pomenuti,1
prethoditi,1
osedlati,1
dopunjavati,1
govorkati,1
izmenjati,1
opremiti,1
momentalno,1
upozoriti,1
šati,1
izvoljeti,1
naglavačke,1
krvariti,1
priteći,1
zaveštavati,1
smrtno,1
okrugati,1
cepati,1
verati,1
prevarantski,1
ozdraviti,1
nanišati,1
odskakati,1
popucati,1
zašikljati,1
hitro,1
pljuckati,1
zašuti,1
proletjeti,1
postupati,1
zalaziti,1
izbiti,1
zapasti,1
zadimisati,1
tapeti,1
mjauknuti,1
uzverati,1
obasjavati,1
zadržavati,1
izbezumljeno,1
tamo-ati,1
dugajlo,1
koščati,1
zaunjkati,1
dugajlijati,1
prinušiti,1
podmuklo,1
ostavljati,1
privremeno,1
uplesti,1
navaliti,1
sumnjičavo,1
poređati,1
spajati,1
prostrano,1
jorgovati,1
usluživati,1
slučajno,1
baratati,1
foliti,1
odošiti,1
papreno,1
poludeti,1
nagavšiti,1
skamenisati,1
požuteti,1
ispljunuti,1
proceniti,1
zlokobno,1
ogladneti,1
nimalo,1
kriviti,1
jadno,1
preobraziti,1
pobledeti,1
umući,1
polijevati,1
politi,1
proširiti,1
izbisati,1
spasavati,1
nagora,1
eksplodirati,1
nesebično,1
položiti,1
istrunuti,1
prezalogajiti,1
upisivati,1
rojiti,1
izmaći,1
natući,1
zarasti,1
štavisati,1
zabeležiti,1
zapišati,1
potpisati,1
treptati,1
uslužiti,1
preostati,1
meznuti,1
ophoditi,1
okanisati,1
latisati,1
prileteti,1
divno,1
narzati,1
melodično,1
zamjaukati,1
zaobilaziti,1
naumiti,1
zabadati,1
oznojiti,1
krčkati,1
otključati,1
uprljati,1
uvesti,1
proizlaziti,1
prečistiti,1
nabiti,1
nauditi,1
negodovati,1
brundati,1
raskrinkati,1
slutiti,1
izleti,1
micati,1
otpočeš,1
nišaniti,1
razduvavati,1
blagovremeno,1
skrivati,1
zabosti,1
neumitno,1
podaviti,1
osuditi,1
smirati,1
podsmešljivo,1
pomiriti,1
izvaliti,1
zguliti,1
zamarati,1
zaćutati,1
prenijeti,1
napola,1
započiti,1
mezetiti,1
izbezumiti,1
poterati,1
uskočiti,1
nadvladati,1
izgoreti,1
iznijeti,1
poželiti,1
odmarati,1
rasterivati,1
kloniti,1
razrađivati,1
šišati,1
čudno,1
naspavati,1
mlatarati,1
navlačiti,1
uozbiljiti,1
užagrišati,1
poricati,1
savisati,1
raspitivati,1
strovati,1
dopuzati,1
stvarati,1
iskusiti,1
zaplašiti,1
upropašćavati,1
pokrivati,1
napatiti,1
postideti,1
ogrnuti,1
brigati,1
kriomice,1
štipkati,1
mezeti,1
ispijati,1
izricati,1
mešir,1
nagaziti,1
prestrogo,1
sretati,1
cakliti,1
spetljati,1
poprimati,1
prinesti,1
samrtno,1
obojiti,1
raseći,1
delati,1
svetlo,1
uliti,1
poverov,1
napojiti,1
progledati,1
smrkavati,1
povlađivati,1
silno,1
zagrmeti,1
opiti,1
njištati,1
kopati,1
zastenjati,1
pokuljati,1
zaglušiti,1
strelovito,1
rominjati,1
odrano,1
proučiti,1
odmicati,1
razveseliti,1
mukati,1
uzrujati,1
uloviti,1
snalaziti,1
vrludati,1
sedehati,1
zafijukati,1
zažaliti,1
osmisliti,1
ispucati,1
zasmejati,1
uskovitlati,1
snishodljivo,1
prisetiti,1
protrljati,1
uviti,1
istrgnuti,1
uzavreti,1
odletjeti,1
namiriti,1
gristi,1
zaneti,1
razotkrivati,1
šaliti,1
isplatiti,1
svesti,1
krzno,1
donedavno,1
blistati,1
pozadi,1
lelujati,1
šmicati,1
gaziti,1
pogružiti,1
prevući,1
dorekati,1
dodavati,1
otkotrljati,1
zaglušivati,1
popričati,1
razrušiti,1
svetlučati,1
razrasti,1
unazad,1
izmoliti,1
udvoje,1
saginjati,1
ubedljivo,1
utrnuti,1
svanuti,1
šuštati,1
viti,1
bdeti,1
podsmevati,1
ratosiljati,1
inak,1
boraviti,1
uroditi,1
oglašavati,1
umakati,1
ustreliti,1
ukebati,1
naneti,1
nanijeti,1
postizati,1
paćenički,1
opravdati,1
zaudarati,1
posumnjati,1
dokazati,1
odrastati,1
naučiti,1
odvezati,1
doživeti,1
lišiti,1
izrazito,1
nameravati,1
razonoditi,1
pohvatati,1
suprotno,1
odande,1
sprdati,1
privesti,1
mjaukati,1
buncati,1
nagnati,1
dobrovoljno,1
oteti,1
okončati,1
zaboravljati,1
ludeti,1
mučno,1
izbegavati,1
smoći,1
nahvaliti,1
radovati,1
poboljšati,1
uvrstiti,1
omrznuti,1
zadesiti,1
čaurlati,1
podsetiti,1
truliti,1
urezati,1
proteći,1
skromno,1
lečiti,1
nalivati,1
sazreti,1
uštapati,1
provoditi,1
skretati,1
prikradati,1
zaticati,1
nagledati,1
blaženo,1
prenuti,1
nadisati,1
krišom,1
pripretiti,1
prodreti,1
požurivati,1
legati,1
bacakati,1
podskočiti,1
ključati,1
hodati,1
sporazumeti,1
zakleti,1
kipteti,1
izvirati,1
razlivati,1
veseliti,1
istezati,1
izmicati,1
mahnitati,1
obrušavati,1
razbacivati,1
preplavljivati,1
ujutru,1
potnuno,1
