infinitive_latin,frequency
imjati,1
zaleteti,1
uzjahati,1
mamuzati,1
prideti,1
đavr,1
blago,1
utući,1
mirisati,1
strašiti,1
gaditi,1
prostrano,1
izdahnuti,1
vešati,1
slustiti,1
zastreti,1
crveniti,1
krišom,1
odrasti,1
sženiti,1
useliti,1
dotući,1
obesisati,1
naprasiti,1
metnuti,1
proslaviti,1
melodično,1
ugurati,1
komešati,1
smiriti,1
željno,1
pesti,1
unaokopo,1
pomeniti,1
prevlačiti,1
zastirati,1
prelivati,1
slivati,1
prosipati,1
pelo,1
tandrčati,1
oživeti,1
drhtavati,1
upitno,1
odande,1
pobrinuti,1
polomiti,1
okušati,1
zabraditi,1
dovršavati,1
smotati,1
okusiti,1
treptati,1
otrpeti,1
otrpjeti,1
zimus,1
izduvati,1
prisetiti,1
dokazati,1
navoditi,1
odvaliti,1
farbati,1
zamenjivati,1
koškati,1
podvaliti,1
uputipati,1
brbljati,1
opremati,1
vaskrsnuti,1
suziti,1
otezati,1
prigovoriti,1
ujesti,1
narušavati,1
demonstrativno,1
zajedljivo,1
prišiti,1
prethodno,1
rezimirati,1
predveče,1
ignorisati,1
podviknuti,1
izgoreti,1
žvatati,1
doista,1
požuriti,1
začusiti,1
prikupljati,1
zbisiti,1
raspoređivati,1
privremeno,1
hladovati,1
spominjati,1
poštovati,1
uvrstiti,1
politički,1
nemilosrdno,1
doterivati,1
uređivati,1
rđalati,1
dolustiti,1
popločati,1
zaustavisati,1
navratiti,1
bljesti,1
odbijahati,1
nacrtati,1
čeprkati,1
obilaziti,1
upotrebiti,1
slobodno,1
skromno,1
sakupiti,1
provrtiti,1
savesno,1
podmazivati,1
oslepeti,1
obrecnuti,1
otrčati,1
sputavati,1
istaći,1
ukrašavati,1
unutra,1
podesati,1
dovršiti,1
protivrečiti,1
mišljeti,1
prikupiti,1
tabelarno,1
mesečno,1
zavideti,1
više-manje,1
okomiti,1
štititi,1
prebiti,1
osloniti,1
svesti,1
iziti,1
vredno,1
iskašljati,1
snebivati,1
oporaviti,1
opterećivati,1
uvažiti,1
odobriti,1
pritesniti,1
pojavisati,1
naglas,1
skupa,1
zasvetliti,1
izveštačeno,1
uvijati,1
privoditi,1
osramotiti,1
poduprijeti,1
pregovarati,1
ponizno,1
mazno,1
sašiti,1
plamsati,1
izvajati,1
tik,1
nadmeno,1
stisnuti,1
zapaziti,1
odvrnuti,1
dopuniti,1
neučtivo,1
uvrtati,1
prećutati,1
sarkastično,1
zlurado,1
obraz,1
zarumeniti,1
srati,1
brižljivo,1
razveseliti,1
proveseliti,1
posvađati,1
seliti,1
ljubiti,1
izbeći,1
koketirati,1
drago,1
zbunjivati,1
prkosno,1
posećivati,1
posedeti,1
žmiriti,1
značajno,1
pomirljivo,1
ispitivački,1
priljubiti,1
rasterati,1
uliti,1
primetno,1
razrušiti,1
iznutra,1
zavrnuti,1
pozadi,1
očajno,1
odupirati,1
kucnuti,1
sasuti,1
zateturati,1
jauknuti,1
nadole,1
nadolje,1
odmicati,1
previjati,1
izdisati,1
grčiti,1
odvoditi,1
grunuti,1
uznemirivati,1
naviše,1
slediti,1
nekažnjeno,1
umaći,1
uspešno,1
gađati,1
otprati,1
izazivati,1
