infinitive_latin,frequency
одвући,17
промрмљати,17
залазити,17
окупити,17
силно,17
откад,17
пожурити,17
савити,17
олакшати,17
страдати,17
копати,17
обнављати,17
одбацити,17
рђаво,17
напредовати,17
задесити,17
подржати,17
присуствовати,17
оштетити,17
звучити,17
блештати,17
потрчати,17
уклонити,17
пребацивати,17
препричавати,17
признавати,17
затезати,17
полазити,17
вешати,17
преписивати,17
вежбати,17
посадити,17
понешто,17
pecati,17
posetiti,17
pomeriti,17
zaplakati,17
obavezno,17
čudnovato,17
uvideti,17
skideti,17
skidjeti,17
opaliti,17
jutros,17
prijatno,17
pobediti,17
dočno,17
zatvarati,17
odnositi,17
klanjati,17
maločas,17
spomenuti,17
poštovati,17
poludeti,17
bolovati,17
izvoditi,17
peći,17
visoko,17
osvetljavati,17
предвече,17
уједно,17
ницати,17
сносити,17
мрзети,17
излечити,17
jurnuti,17
посебно,17
окачити,17
otrčati,17
upisati,17
seliti,17
probati,17
slabo,17
zvoniti,17
dostojanstveno,17
uzdržati,17
vatreno,17
ustuknuti,17
učestvovati,17
streljati,17
pokrenuti,17
slediti,17
nemirno,17
zavaliti,17
ispružiti,17
večeras,17
začusiti,17
lupkati,17
опасати,16
прозвати,16
обасјати,16
изустити,16
окружити,16
ручати,16
хитро,16
привести,16
предузимати,16
помешати,16
слично,16
препоручити,16
удаљивати,16
одушевити,16
одабрати,16
радовати,16
претходно,16
хајдемо,16
покаткад,16
приказивати,16
звиждати,16
одупрети,16
штитити,16
наслутити,16
убедити,16
грубо,16
притрчати,16
лишити,16
сручити,16
прескакати,16
изрећи,16
побити,16
дунути,16
вечно,16
поклањати,16
продрети,16
micati,16
oblačiti,16
rađati,16
graditi,16
izložiti,16
jecati,16
trpeti,16
napasti,16
kupati,16
zadržavati,16
dignuti,16
dosaditi,16
odbijati,16
zgrabiti,16
okupiti,16
pozdravljati,16
dovršiti,16
večerati,16
kucati,16
potpisati,16
почесити,16
пјевати,16
заноћити,16
мирити,16
опомињати,16
потећи,16
опремити,16
уједати,16
dodirnuti,16
обухватати,16
razjasniti,16
skrivati,16
napuniti,16
povremeno,16
zahvaliti,16
prijateljski,16
ispisati,16
iskoristiti,16
surovo,16
prisustvovati,16
oduzeti,16
zaviriti,16
prati,16
smakati,16
свакодневно,15
ноћас,15
спречавати,15
учтиво,15
уздахнути,15
наместити,15
осврнути,15
намрштити,15
навирати,15
превалити,15
скупо,15
стењати,15
придружити,15
прихватати,15
летити,15
некуд,15
преноћити,15
збацити,15
смишљати,15
наглас,15
потицати,15
скакутати,15
несвесно,15
клечати,15
садржати,15
потајно,15
откуда,15
поправљати,15
преливати,15
савлађивати,15
удахнути,15
саздати,15
смешкати,15
објављивати,15
