verb,dim_001,dim_002,dim_003,dim_004,dim_005,dim_006,dim_007,dim_008,dim_009,dim_010,dim_011,dim_012,dim_013,dim_014,dim_015,dim_016,dim_017,dim_018,dim_019,dim_020,dim_021,dim_022,dim_023,dim_024,dim_025,dim_026,dim_027,dim_028,dim_029,dim_030,dim_031,dim_032,dim_033,dim_034,dim_035,dim_036,dim_037,dim_038,dim_039,dim_040,dim_041,dim_042,dim_043,dim_044,dim_045,dim_046,dim_047,dim_048,dim_049,dim_050
zahvaliti,-0.7704449,-0.082853176,-0.6121862,-0.13766184,-0.016489487,-0.05200128,0.032453127,-0.0113713555,0.029624019,0.015035974,0.0032417034,-0.0023627137,-0.012243364,0.0070833815,0.0054798354,-8.760943e-05,0.0003614672,-0.0019217397,-0.00824862,0.00065343385,-0.00058267097,-0.0002961423,-0.0072371745,-0.00017791601,0.0037662135,5.9286427e-05,-0.0002472383,-0.006142789,0.0019346523,-0.00037555362,0.0007226911,0.0007359504,-0.0045684353,0.0006188105,-0.00079316547,-0.0039477088,0.0005766092,0.004571569,0.0032514003,-0.00054881145,-0.004999753,-0.0036258546,0.0022441351,0.00076846685,0.00020049425,0.00091453776,0.0004775842,-0.003794939,0.00271591,0.00077815156
zahvatati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zahvatiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zaigrati,-0.7711912,-0.08296655,-0.61160713,-0.13766444,-0.020128813,-0.045043707,0.026836045,-0.003298575,0.029690133,0.012570584,0.0026464872,-0.0015145215,0.0019780023,0.010707131,-0.0080070635,-0.00049672485,6.3387146e-05,-0.0018596208,-0.01311311,0.00019061609,-0.0004897368,-0.00051711773,-0.011485087,-0.00032068943,0.0069546425,0.00066666695,1.6899623e-06,-0.011487867,0.0011489753,-0.0007069977,0.0021406352,0.0013331568,-0.008947206,-0.0033683882,-0.0028854501,-0.007349383,-0.0008954985,0.0058841826,0.0034184812,-0.0022107435,-0.0072835707,-0.008384137,0.00094517815,0.0065518874,-0.003752316,0.0011170453,-0.006650413,0.0038876934,-0.004938261,-0.00038810686
zainteresivati,-0.7699045,-0.08277825,-0.61291,-0.13936444,-0.020804146,-0.047738817,0.03107492,-0.010925878,0.02856965,0.01446883,0.0031227318,-0.00233365,-0.011797239,0.006770195,0.005259129,-4.4851455e-05,0.000187684,-0.0020361287,-0.0077306097,0.0006520486,-0.0005427415,-0.00027332304,-0.006755057,-0.0001547596,0.0031961491,-9.065869e-05,-0.00030563437,-0.005505866,0.0020073748,-0.00048392304,0.00043353735,0.0006617244,-0.0040804883,0.0010444543,-0.00044002355,-0.0032496387,0.00057140057,0.003735419,0.003420256,-0.0015553094,-0.0046712263,-0.002893248,0.0016945698,0.00047381228,9.887272e-05,-0.00039564064,0.00078891526,-0.0027891365,0.0029119477,0.00063099165
zainteresovati,-0.7699045,-0.08277825,-0.61291,-0.13936444,-0.020804146,-0.047738817,0.03107492,-0.010925878,0.02856965,0.01446883,0.0031227318,-0.00233365,-0.011797239,0.006770195,0.005259129,-4.4851455e-05,0.000187684,-0.0020361287,-0.0077306097,0.0006520486,-0.0005427415,-0.00027332304,-0.006755057,-0.0001547596,0.0031961491,-9.065869e-05,-0.00030563437,-0.005505866,0.0020073748,-0.00048392304,0.00043353735,0.0006617244,-0.0040804883,0.0010444543,-0.00044002355,-0.0032496387,0.00057140057,0.003735419,0.003420256,-0.0015553094,-0.0046712263,-0.002893248,0.0016945698,0.00047381228,9.887272e-05,-0.00039564064,0.00078891526,-0.0027891365,0.0029119477,0.00063099165
zajecati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zakasniti,-0.7699045,-0.08277825,-0.61291,-0.13936444,-0.020804146,-0.047738817,0.03107492,-0.010925878,0.02856965,0.01446883,0.0031227318,-0.00233365,-0.011797239,0.006770195,0.005259129,-4.4851455e-05,0.000187684,-0.0020361287,-0.0077306097,0.0006520486,-0.0005427415,-0.00027332304,-0.006755057,-0.0001547596,0.0031961491,-9.065869e-05,-0.00030563437,-0.005505866,0.0020073748,-0.00048392304,0.00043353735,0.0006617244,-0.0040804883,0.0010444543,-0.00044002355,-0.0032496387,0.00057140057,0.003735419,0.003420256,-0.0015553094,-0.0046712263,-0.002893248,0.0016945698,0.00047381228,9.887272e-05,-0.00039564064,0.00078891526,-0.0027891365,0.0029119477,0.00063099165
zakazati,-0.7719262,-0.083058834,-0.6093007,-0.14124213,-0.016301354,-0.05134128,0.031045258,-0.010446089,0.019734204,0.017663036,-0.005829716,-0.004059962,-0.018798796,0.010102346,0.0074205864,-0.00041735423,0.0009758034,-0.0017683345,-0.011337911,0.0005181962,-0.00077935716,-0.00048417767,-0.010052251,-0.0005202863,0.0063404646,0.00045613112,0.0003601706,-0.007665778,0.0042892187,-0.00028831666,0.0030012815,0.00084590015,-0.0061848583,-0.0031316502,-0.0028884865,-0.005325778,0.0023737056,0.007468028,0.0028733497,-0.003344012,-0.011205278,-0.008833348,0.0056600957,-0.0020226042,0.0021454867,0.0014737475,-0.0036037134,-0.0031035207,0.0002591998,5.9814072e-05
zakazivati,-0.771469,-0.08299369,-0.60976183,-0.14182529,-0.016588485,-0.05220979,0.032193925,-0.011138451,0.027408555,0.010222361,-0.0065005105,-0.0034864477,-0.016863873,0.008963333,0.006717811,-0.00026026843,0.0007526543,-0.0016678096,-0.0100154085,0.0004475172,-0.00068793225,-0.00040228368,-0.008804019,-0.00042937032,0.0051575056,0.00041368953,0.00018354288,-0.0070454166,0.0028849358,-0.00010145768,0.0019857432,0.0009812961,-0.0064949105,-0.0012381137,-0.0024784172,-0.00543962,0.0013618252,0.0048948536,0.0022196982,-0.00041615302,-0.008769546,-0.005058751,0.0043350807,0.0019159302,0.0023877665,-0.00019417444,-0.0017613785,-0.0049519995,0.00040950952,0.0011648146
zakačiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zakašljati,-0.7699045,-0.08277825,-0.61291,-0.13936444,-0.020804146,-0.047738817,0.03107492,-0.010925878,0.02856965,0.01446883,0.0031227318,-0.00233365,-0.011797239,0.006770195,0.005259129,-4.4851455e-05,0.000187684,-0.0020361287,-0.0077306097,0.0006520486,-0.0005427415,-0.00027332304,-0.006755057,-0.0001547596,0.0031961491,-9.065869e-05,-0.00030563437,-0.005505866,0.0020073748,-0.00048392304,0.00043353735,0.0006617244,-0.0040804883,0.0010444543,-0.00044002355,-0.0032496387,0.00057140057,0.003735419,0.003420256,-0.0015553094,-0.0046712263,-0.002893248,0.0016945698,0.00047381228,9.887272e-05,-0.00039564064,0.00078891526,-0.0027891365,0.0029119477,0.00063099165
zaklanjati,-0.77139914,-0.08298386,-0.6097502,-0.14189103,-0.016623577,-0.052369993,0.032422144,-0.011278356,0.028723711,0.013906645,0.0029563126,-0.002154989,-0.008355561,-0.0064076367,0.011347389,-0.00034886223,0.0005692395,-0.0017588068,-0.0109839635,2.7390832e-05,0.00022380812,0.0006598561,-0.00948251,-0.00028357308,0.0053465646,0.00013328108,-8.676262e-05,-0.0077927453,0.004320706,-0.00019693215,0.002609336,0.0007230535,-0.0048600086,-0.0006255429,-0.002327915,-0.0044821273,0.00025442144,0.0047374596,0.0040215566,-0.0015582932,-0.009315451,-0.0053679715,0.006897531,0.00097401446,0.001372739,0.0073343227,-0.00258382,-0.0014269622,-0.0026605155,-0.0018691296
zaključati,-0.7704152,-0.082849585,-0.6124208,-0.13856347,-0.020422017,-0.045900516,0.026208555,-0.016617607,0.031572953,0.015680453,0.0033459328,-0.0023006748,-0.0125832865,0.007261733,0.0056524933,3.719799e-06,0.00018191137,-0.0020347042,-0.008391132,0.000575128,-0.0005282672,-0.0003113759,-0.007500897,-0.00020266046,0.0037700855,-3.6454392e-05,-0.00014998931,-0.00656259,0.0025595657,-0.00012641272,0.00088345795,0.0008842866,-0.0049910177,0.0006578283,-0.0006098739,-0.004295098,0.00039023822,0.0046202745,0.0030711389,-0.0024361175,-0.005299193,-0.002584839,0.0029194686,-0.00043722344,0.0006025914,0.00055466476,0.00042131467,-0.0042550066,0.002548397,0.0011054985
zakloniti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zakomplikovati,-0.7699045,-0.08277825,-0.61291,-0.13936444,-0.020804146,-0.047738817,0.03107492,-0.010925878,0.02856965,0.01446883,0.0031227318,-0.00233365,-0.011797239,0.006770195,0.005259129,-4.4851455e-05,0.000187684,-0.0020361287,-0.0077306097,0.0006520486,-0.0005427415,-0.00027332304,-0.006755057,-0.0001547596,0.0031961491,-9.065869e-05,-0.00030563437,-0.005505866,0.0020073748,-0.00048392304,0.00043353735,0.0006617244,-0.0040804883,0.0010444543,-0.00044002355,-0.0032496387,0.00057140057,0.003735419,0.003420256,-0.0015553094,-0.0046712263,-0.002893248,0.0016945698,0.00047381228,9.887272e-05,-0.00039564064,0.00078891526,-0.0027891365,0.0029119477,0.00063099165
zakoniti,-0.07755553,0.7462213,-0.0038296247,0.0026854188,-0.0011303804,0.00067414716,0.0010089898,0.00094552524,0.0015335428,0.0061659934,-0.011420321,0.043789253,0.0073344717,-0.021371773,0.0036933797,0.12562227,0.029077554,0.03445385,-0.0169746,0.10792842,-0.38396236,-0.48789436,0.027522437,-0.098226346,0.001977871,0.0037718469,0.08896399,0.003052879,-0.0032304304,0.008589509,0.009911139,-0.008252822,0.00383134,-0.01871945,0.0063195145,-0.00014014362,0.0054209223,0.0016532294,-0.00016207773,0.000108987304,0.001012338,-0.004501729,-0.0010091952,-0.0012533779,-0.00043713456,-0.0020585838,0.0041189245,0.0049840957,-0.01269716,0.0039676484
zakopati,-0.771469,-0.082993686,-0.60976183,-0.14182529,-0.016588487,-0.052209795,0.032193925,-0.011138451,0.027408557,0.010222362,-0.006500508,-0.003486448,-0.016863873,0.008963333,0.006717811,-0.00026026843,0.0007526542,-0.0016678097,-0.0100154085,0.00044751726,-0.0006879323,-0.00040228365,-0.008804019,-0.0004293702,0.005157505,0.00041368947,0.00018354278,-0.0070454176,0.0028849356,-0.000101457765,0.001985743,0.0009812961,-0.0064949105,-0.0012381134,-0.002478417,-0.0054396205,0.001361825,0.004894854,0.0022196984,-0.0004161531,-0.008769545,-0.0050587514,0.0043350803,0.0019159301,0.002387766,-0.00019417406,-0.0017613778,-0.004951999,0.00040951036,0.0011648145
zakočiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zakrpiti,-0.7699045,-0.08277825,-0.61291,-0.13936444,-0.020804146,-0.047738817,0.03107492,-0.010925878,0.02856965,0.01446883,0.0031227318,-0.00233365,-0.011797239,0.006770195,0.005259129,-4.4851455e-05,0.000187684,-0.0020361287,-0.0077306097,0.0006520486,-0.0005427415,-0.00027332304,-0.006755057,-0.0001547596,0.0031961491,-9.065869e-05,-0.00030563437,-0.005505866,0.0020073748,-0.00048392304,0.00043353735,0.0006617244,-0.0040804883,0.0010444543,-0.00044002355,-0.0032496387,0.00057140057,0.003735419,0.003420256,-0.0015553094,-0.0046712263,-0.002893248,0.0016945698,0.00047381228,9.887272e-05,-0.00039564064,0.00078891526,-0.0027891365,0.0029119477,0.00063099165
zakrčiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zakucati,-0.77047324,-0.08285364,-0.61092895,-0.14401475,-0.021177983,-0.04856904,0.03161482,-0.01111982,0.029135665,0.014786946,0.0032104978,-0.0023779243,-0.012104937,0.0069753593,0.0054137874,-0.00013731372,0.00022266073,-0.0020048064,-0.008078973,0.00047459838,-0.00056415674,-0.0003390442,-0.007118867,-0.00036525915,0.0034579798,-8.057189e-05,-8.285405e-05,-0.0057223965,0.0021496026,0.00024013368,0.0006700409,0.00024074149,-0.004445544,0.0009005386,-0.0008126486,-0.0037880752,0.0006506215,0.004103891,0.0037070683,-0.0023617211,-0.0047823424,-0.003633321,0.0017479743,0.00038919994,0.00021226917,-0.0001680375,-0.00013643144,-0.0019923903,0.0026420674,4.4754866e-05
zakupiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zalagati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zalajati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zalaziti,-0.7713285,-0.08248025,-0.6079805,-0.14112613,-0.019923791,-0.042734817,0.02562039,-0.0158926,0.02037637,0.016558565,-0.0064341975,-0.0027011007,-0.0069243093,0.017824478,0.010388375,0.0015773458,0.004795457,-0.004372157,-0.013636519,-0.0018952179,-1.1648059e-05,-0.0005541492,-0.012922681,-0.0003683215,0.008631026,0.0009908776,-0.0033963516,-0.014103451,0.0066139773,-0.011511638,-0.005576956,-0.0003032515,-0.007541308,-0.012711977,-0.00916019,-0.011995508,0.0005841907,0.010774791,-0.0004568964,-0.016966064,-0.024540242,-0.010638117,0.014188343,-0.0123405745,-0.008210685,0.00469373,-0.032598212,-0.00086380437,-0.018012358,0.0075268312
zalediti,-0.7699045,-0.08277825,-0.61291,-0.13936444,-0.020804146,-0.047738817,0.03107492,-0.010925878,0.02856965,0.01446883,0.0031227318,-0.00233365,-0.011797239,0.006770195,0.005259129,-4.4851455e-05,0.000187684,-0.0020361287,-0.0077306097,0.0006520486,-0.0005427415,-0.00027332304,-0.006755057,-0.0001547596,0.0031961491,-9.065869e-05,-0.00030563437,-0.005505866,0.0020073748,-0.00048392304,0.00043353735,0.0006617244,-0.0040804883,0.0010444543,-0.00044002355,-0.0032496387,0.00057140057,0.003735419,0.003420256,-0.0015553094,-0.0046712263,-0.002893248,0.0016945698,0.00047381228,9.887272e-05,-0.00039564064,0.00078891526,-0.0027891365,0.0029119477,0.00063099165
zalepiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zalečiti,-0.77041525,-0.082850374,-0.6124442,-0.13861619,-0.020463938,-0.046242766,0.028157938,-0.0041127456,0.032647878,0.015887558,0.0033974969,-0.0025115556,-0.012731851,0.0072750812,0.0056697177,-5.8531994e-05,8.185296e-05,-0.0019594938,-0.008506037,0.0006551577,-0.00058117986,-0.00032616695,-0.007536494,-0.00015970731,0.003720366,-6.676228e-05,-0.00030639645,-0.006428956,0.0018649322,-0.0006741928,0.0005447866,0.00074578193,-0.004962131,0.0012553523,-0.00043836763,-0.0041795485,8.7040506e-05,0.0049674604,0.004113269,-0.00064460683,-0.005365701,-0.00402018,0.0016961754,0.00091263116,-0.0012751874,2.5004047e-05,-0.00023379554,-0.0023443438,0.0027008408,0.0008094244
zaliti,-0.7707495,-0.08295093,-0.6074099,-0.13971785,-0.025561484,-0.047384266,0.024221053,-0.01014323,0.03688221,0.017607315,0.0037284608,-0.002430924,-0.013657846,0.007747541,0.005888775,-3.8717586e-05,-0.00051690114,-0.002353342,-0.005028024,0.0004631527,0.00012364422,0.0009067618,0.032005876,-0.00036893744,0.027823804,0.0032996035,-0.0004741067,-0.012475809,0.008523412,0.0010108099,0.0020364025,0.0014049163,-0.0072007403,0.0025812932,-0.0025866423,-0.009224074,0.0049049756,0.011335687,0.004402003,-0.00037708727,-0.008182075,-0.030965826,0.004837692,-0.0006576465,-0.0026193787,0.012570517,-0.017607475,0.0047453186,0.015525833,0.029138124
zaljubiti,-0.7709426,-0.082922556,-0.6117791,-0.13706139,-0.016207729,-0.051151372,0.0313363,-0.01070036,0.022210436,0.022308355,0.0040637404,-0.0028936134,-0.014007117,0.008130328,0.006118582,-0.00023258977,0.0005561397,-0.0020241723,-0.009394526,0.0007267803,-0.0006600852,-0.00036360906,-0.008260245,-0.00024156689,0.0046928953,6.9417896e-05,-0.0001357326,-0.0065314905,0.0029220753,-0.00055109843,0.0013581066,0.00060368463,-0.0040907245,-0.0004570723,-0.0008275545,-0.003632564,0.001123304,0.0061859237,0.0038496212,-0.0023185245,-0.0056706434,-0.0054506063,0.002532647,-0.0014710089,-0.00047264184,0.0020147383,0.00017259386,-0.0026223087,0.0032669944,0.00017506562
zaljuljati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
založiti,-0.63970643,-0.068656854,-0.5031699,-0.11537177,-0.012572278,-0.03735737,0.02817638,-0.0035199022,0.02263138,0.020399155,0.0036396785,-0.0023929102,-0.011792393,0.005966881,-0.0009586714,-4.575242e-05,-3.4558566e-06,-0.0019893968,-0.006376945,0.0009310441,-0.00074872596,0.0014597375,0.028010178,0.00087021914,0.02775421,0.0042678686,-0.0036663958,-0.014204912,0.00961641,0.0013223808,0.001661253,0.010994469,-0.008698222,-0.005594194,-0.002273705,-0.01218955,0.0067505445,-0.0039857295,0.019751132,-0.013286281,-0.04674873,0.49904162,-0.03135356,-0.02964513,-0.00078683527,-0.038747955,0.08026874,0.002923628,-0.2197141,-0.061861545
zalupiti,-0.7699045,-0.08277826,-0.61291003,-0.13936447,-0.020804146,-0.047738817,0.031074926,-0.010925879,0.028569654,0.014468832,0.003122732,-0.00233365,-0.01179724,0.006770196,0.0052591297,-4.485146e-05,0.00018768401,-0.0020361291,-0.0077306107,0.0006520487,-0.00054274156,-0.00027332306,-0.006755058,-0.00015475962,0.0031961496,-9.0658694e-05,-0.00030563443,-0.0055058664,0.0020073752,-0.0004839231,0.00043353735,0.0006617245,-0.004080489,0.0010444545,-0.0004400236,-0.0032496392,0.0005714006,0.0037354194,0.0034202565,-0.0015553095,-0.0046712267,-0.0028932488,0.0016945702,0.00047381237,9.8872726e-05,-0.00039564067,0.0007889154,-0.0027891372,0.0029119484,0.0006309917
zalutati,-0.7703614,-0.08284413,-0.6125404,-0.13889228,-0.020633563,-0.04712684,0.030406518,-0.010569961,0.026828153,0.01239332,0.0027291307,-0.0016624534,-0.00022735483,0.013378147,0.0076618786,0.00012774383,0.00018052671,-0.0020221565,-0.009331042,0.0005110283,-0.0005502845,-0.00033774853,-0.008281108,-0.00018471871,0.004452177,0.00031276187,-0.00023273859,-0.0070840726,0.0016867052,-0.0004780832,0.000864966,0.0009793078,-0.0052198693,-0.00035333965,-0.001043235,-0.0051993956,-6.1610874e-05,0.0036936258,0.0027434116,-0.0029858246,-0.0060139964,-0.0028565421,0.0015007296,0.001008503,-0.0021746492,8.87863e-05,-0.0005216628,-0.0019043218,0.0012016743,0.00065237796
zamagliti,-0.7699045,-0.082778245,-0.61291003,-0.13936444,-0.020804143,-0.047738813,0.03107492,-0.010925877,0.028569648,0.01446883,0.0031227316,-0.0023336497,-0.011797239,0.0067701945,0.0052591288,-4.4851455e-05,0.00018768398,-0.0020361287,-0.0077306093,0.00065204856,-0.0005427415,-0.00027332306,-0.006755057,-0.00015475959,0.0031961491,-9.065869e-05,-0.00030563437,-0.0055058654,0.0020073748,-0.000483923,0.00043353732,0.00066172436,-0.0040804883,0.0010444543,-0.00044002355,-0.0032496385,0.0005714005,0.0037354187,0.0034202558,-0.0015553093,-0.0046712263,-0.0028932479,0.0016945697,0.00047381228,9.8872704e-05,-0.0003956406,0.00078891526,-0.0027891365,0.0029119477,0.0006309916
zamaknuti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zameriti,-0.770921,-0.08292245,-0.611856,-0.13756025,-0.019818518,-0.04160673,0.033681378,-0.004945512,0.034411427,0.016744375,0.003572249,-0.0026273625,-0.013362243,0.0076606064,0.0059997863,-6.272634e-05,2.2595004e-05,-0.0019192459,-0.009243563,0.0006226805,-0.0005877506,-0.0003679308,-0.008197487,-0.00017187234,0.004359748,8.565163e-05,-0.00024216222,-0.0073727807,0.0022015246,-0.0005794965,0.0008527871,0.00081840885,-0.0057021915,0.0006194184,-0.0008084939,-0.0052379887,-0.00052515534,0.006255039,0.004489928,-0.00054134283,-0.0069862483,-0.0052498607,0.0035289747,0.000828502,-0.0016357382,-0.00088277034,-0.0020970716,-0.00189096,0.00360222,0.0013584226
zamesiti,-0.7699045,-0.08277825,-0.61291,-0.13936444,-0.020804146,-0.047738817,0.03107492,-0.010925878,0.02856965,0.01446883,0.0031227318,-0.00233365,-0.011797239,0.006770195,0.005259129,-4.4851455e-05,0.000187684,-0.0020361287,-0.0077306097,0.0006520486,-0.0005427415,-0.00027332304,-0.006755057,-0.0001547596,0.0031961491,-9.065869e-05,-0.00030563437,-0.005505866,0.0020073748,-0.00048392304,0.00043353735,0.0006617244,-0.0040804883,0.0010444543,-0.00044002355,-0.0032496387,0.00057140057,0.003735419,0.003420256,-0.0015553094,-0.0046712263,-0.002893248,0.0016945698,0.00047381228,9.887272e-05,-0.00039564064,0.00078891526,-0.0027891365,0.0029119477,0.00063099165
zamicati,-0.7700418,-0.08282354,-0.6115829,-0.13831009,-0.020434443,-0.046442725,0.029565444,-0.010081367,0.02048073,0.021213507,0.0038385089,-0.0028433728,-0.012885253,0.0072755553,0.005335578,-0.00024687508,0.0003773945,-0.0021778936,-0.0054250597,0.0011107777,-0.00066021597,0.00031872204,0.0020254804,0.00075899856,-0.028237605,0.033350278,0.00092593895,-0.008120408,0.008699171,-0.0005329981,0.0016105276,-0.00034733742,-0.0021737316,0.0025288248,-0.0009697893,-0.0017313064,0.0045642974,0.009466565,0.004223024,-0.0032549168,-0.0050014667,-0.0049755652,0.00043230646,-0.002003156,-0.0004229737,7.63785e-05,0.0030067435,7.2779476e-05,0.0021406526,0.0022119156
zamirisati,-0.7704213,-0.08285146,-0.61233765,-0.13832504,-0.020168368,-0.04316717,0.036568232,-0.011834899,0.030248437,0.01528825,0.0032895613,-0.002444053,-0.0123967035,0.0071364245,0.00557166,-4.8612095e-05,0.00013386259,-0.0019998318,-0.008409854,0.00062073465,-0.0005472257,-0.00031028478,-0.0073402785,-0.00016591196,0.003761215,4.9673345e-05,-0.00024626835,-0.0062675783,0.0023245825,-0.00037948124,0.00069816667,0.00071718503,-0.0046361135,0.00046229013,-0.0007621075,-0.00403507,0.000114966184,0.0046472577,0.00361813,-0.0016226457,-0.0058991984,-0.0037026617,0.0031983347,0.00031818674,8.851891e-05,-0.0012044813,-0.00047982848,-0.0025244872,0.0036669238,0.0010229717
zamisliti,-0.77131677,-0.08265402,-0.6096291,-0.14257981,-0.020568585,-0.045895193,0.025778977,-0.016580857,0.030309744,0.014226581,0.0028209253,-0.0015211917,-0.00826112,-0.0023883488,-0.007965083,0.0008337614,0.0008179432,-0.0011421206,-0.013137081,0.0023378055,-0.011015012,-0.01587987,-0.010127351,-0.0045424113,0.0066060964,0.00043454135,0.005465891,-0.010632178,0.0034747215,0.0011897983,0.0042368066,-0.0007929176,-0.007688037,-0.005073329,-0.002753599,-0.0055714077,0.0010535634,0.0062436196,0.0034856813,-0.0044317986,-0.007334811,-0.00970959,0.0056917504,0.0033847054,0.0044072443,0.0042132167,-0.005306169,0.0038450419,-0.012529571,-0.001981882
zamoliti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
